,name,location,distance,searched_latitude,searched_longitude
1212,The Ivy Dublin,13-17 Dawson St,970,53.339629,-6.243778
1213,Nutbutter,,482,53.339629,-6.243778
1214,The Pig & Heifer,151 Pearse St,441,53.339629,-6.243778
1215,Marco Pierre White Steakhouse & Grill,51 Dawson Street,974,53.339629,-6.243778
1216,Dunne & Crescenzi,14-16 South Frederick St,892,53.339629,-6.243778
1217,Angelina's,55 Percy Pl,555,53.339629,-6.243778
1218,Carluccio's,52 Dawson St,999,53.339629,-6.243778
1219,Il Caffe di Napoli,41 Westland Row,542,53.339629,-6.243778
1220,FIRE Steakhouse and Bar,Dawson Street The Mansion House,942,53.339629,-6.243778
1221,Hansel and Gretel Bakery & Patisserie,20 Clare St,561,53.339629,-6.243778
1222,Orchid Szechuan Restaurant,120 Pembroke Rd,947,53.339629,-6.243778
1223,MV Cill Airne,"Quay 16, North Wall Quay",907,53.339629,-6.243778
1224,Mackenzie's,Dublin,756,53.339629,-6.243778
1225,Slattery's,62 Grand Canal Street Upper,669,53.339629,-6.243778
1226,McGrattans Cafe Bar,"76 Fitzwilliam Lane, Baggot St",509,53.339629,-6.243778
1227,The Lombard Townhouse,"44 Pearse Street, Corner of Lombard St",609,53.339629,-6.243778
1228,Milano,"Unit 1, Hanover Quay",687,53.339629,-6.243778
1229,KC Peaches,28-29 Nassau St,955,53.339629,-6.243778
1230,O'Brien's Sandwich Cafe,5 Nassau St,800,53.339629,-6.243778
1231,Boojum,"Hanover Quay Unit H1 & H5, Grand Canal Dock",665,53.339629,-6.243778
1232,The Diving Bell,,786,53.339629,-6.243778
1233,Costa Coffee,1 Dawson St,988,53.339629,-6.243778
1234,Foley's Bar,1 Merrion Row,686,53.339629,-6.243778
1235,Brewbaker Cafe,22 S Frederick St,733,53.339629,-6.243778
1236,Arthur's Pub,28 Thomas St,442,53.343565,-6.275071
1237,The Porterhouse,16-18 Parliament St,531,53.343565,-6.275071
1238,Brother Hubbard North,153 Capel St,595,53.343565,-6.275071
1239,PHX Bistro,12 Ellis Quay,562,53.343565,-6.275071
1240,Darkey Kellys,Fishamble St,338,53.343565,-6.275071
1241,Musashi Noodles & Sushi BAR,15 Capel St,595,53.343565,-6.275071
1242,Two Pups Coffee,74 Francis St,483,53.343565,-6.275071
1243,The Fumbally,Fumbally Lane,739,53.343565,-6.275071
1244,The Stag's Head,1 Dame Ct,765,53.343565,-6.275071
1245,The Fourth Corner,50 Patrick St,540,53.343565,-6.275071
1246,Sano Pizza,2 Exchange Street Upper Corner of Dame St and Exchange St Upper,480,53.343565,-6.275071
1247,Kaph,31 Drury St,799,53.343565,-6.275071
1248,The Temple Bar,47-48 Temple Bar,752,53.343565,-6.275071
1249,Container Coffee,161 Thomas St,603,53.343565,-6.275071
1250,Vintage Cocktail Club,15 Crown Alley,829,53.343565,-6.275071
1251,Bison Bar,11 Wellington Quay,614,53.343565,-6.275071
1252,The Winding Stair,40 Lower Ormond Quay,821,53.343565,-6.275071
1253,FXB (Temple Bar),Crow Street,755,53.343565,-6.275071
1254,Murphys Ice Cream,27 Wicklow St,903,53.343565,-6.275071
1255,The Old Storehouse,"3 Crown Alley, Temple Bar",840,53.343565,-6.275071
1256,The Church,Junction Mary & Jervis Sts,788,53.343565,-6.275071
1257,The Black Sheep,61 Capel St,790,53.343565,-6.275071
1258,Vice Coffee Inc,"54, Middle Abbey St",973,53.343565,-6.275071
1259,Bunsen,36 Wexford St,937,53.343565,-6.275071
1260,The George,89 S Great Georges St,691,53.343565,-6.275071
1261,Pichet,14-15 Trinity St,856,53.343565,-6.275071
1262,Arisu,119 Capel St,720,53.343565,-6.275071
1263,Pho Ta,"Cope St, Temple Bar",844,53.343565,-6.275071
1264,Bad Bobs Temple Bar,35-37 Essex St E,631,53.343565,-6.275071
1265,Grogan's Castle Lounge,15 South William St,845,53.343565,-6.275071
1266,The Bank on College Green,20-22 College Green,902,53.343565,-6.275071
1267,Cornucopia,19/20 Wicklow St,900,53.343565,-6.275071
1268,The Market Bar,14A Fade St,747,53.343565,-6.275071
1269,Las Tapas de Lola,12 Wexford St,974,53.343565,-6.275071
1270,Third Space Smithfield,"Unit 14, Smithfield Market",515,53.343565,-6.275071
1271,Yamamori Izakaya,12-13 South Great George's St,704,53.343565,-6.275071
1272,Manning's Bakery,40 Thomas St,323,53.343565,-6.275071
1273,O'Neill's Pub & Kitchen,2 Suffolk St,946,53.343565,-6.275071
1274,Groundstate Coffee,"48- 50 James’s Street, Dublin, D08 YK6N",897,53.343565,-6.275071
1275,Lemon Jelly Cafe,Millennium Walkway,758,53.343565,-6.275071
1276,The Woollen Mills,41/42 Lower Ormond Quay,857,53.343565,-6.275071
1277,Proper Order Coffee Co.,"New Church St, Smithfield",536,53.343565,-6.275071
1278,Gallaghers Boxty House,20-21 Temple Bar,892,53.343565,-6.275071
1279,Bóbó's,50-51 Dame St,747,53.343565,-6.275071
1280,Slattery's,129 Capel St,664,53.343565,-6.275071
1281,The Quays Irish Restaurant,10-12 Temple Bar Square,823,53.343565,-6.275071
1282,The Hairy Lemon,Stephen St,785,53.343565,-6.275071
1283,Tenters Gastropub,Dublin,716,53.343565,-6.275071
1284,Reyna,29-30 Dame St,793,53.343565,-6.275071
1285,Nando's,12 Saint Andrew's St,862,53.343565,-6.275071
1286,Third Floor Espresso (3FE),32/34 Lower Grand Canal St,296,53.339434,-6.246548
1287,Matt The Thresher,"31-32, Lower Pembroke St",436,53.339434,-6.246548
1288,Gertrude,"130 Pearse St, Grand Canal Dock",469,53.339434,-6.246548
1289,Doheny & Nesbitt,5 Baggot Street Lower,447,53.339434,-6.246548
1290,"The Schoolhouse Hotel, Ballsbridge, Dublin 4","2-8 Northumberland Road, Ballsbridge, Dublin 4",517,53.339434,-6.246548
1291,Chopped,148 Baggot Street Lower,484,53.339434,-6.246548
1292,FXB Steak & Seafood,1A Lwr Pembroke St,429,53.339434,-6.246548
1293,The Ginger Man,40 Fenian St,336,53.339434,-6.246548
1294,Peruke & Periwig,31 Dawson St,799,53.339434,-6.246548
1295,Paulie's Pizza,58 Upper Grand Canal St,823,53.339434,-6.246548
1296,Coffee Angel,"16 South Anne Street, Dublin 2, D02 VF29",832,53.339434,-6.246548
1297,Dolce Sicily,20 Anne St S,828,53.339434,-6.246548
1298,Peploe's,16 St Stephen's Green,774,53.339434,-6.246548
1299,The Garden Room,"The Merrion Hotel, 21-24 Upper Merrion St",409,53.339434,-6.246548
1300,Bang Restaurant,11 Merrion Row,555,53.339434,-6.246548
1301,Tower Records,7 Dawson St,804,53.339434,-6.246548
1302,Honey Truffle,45 Pearse St,546,53.339434,-6.246548
1303,Bread 41,"41 Pearse Street, Dublin, Dublin 2",685,53.339434,-6.246548
1304,Bunsen,3 South Anne St,915,53.339434,-6.246548
1305,Osteria Lucio,"The Malting Tower Clanwilliam Terrace, Grand Canal Dock, South",485,53.339434,-6.246548
1306,Kehoe's,9 South Anne St,875,53.339434,-6.246548
1307,Kennedy's,30-32 Westland Row,401,53.339434,-6.246548
1308,Canal Bank Café,146 Upper Leeson St,976,53.339434,-6.246548
1309,Xian Street Food,28 Anne Street South,903,53.339434,-6.246548
1310,37 Dawson Street,37 Dawson St,811,53.339434,-6.246548
1311,The Ivy Dublin,13-17 Dawson St,796,53.339434,-6.246548
1312,Avoca Café,11-13 Suffolk St,995,53.339434,-6.246548
1313,The Old Spot,"14 Bath Avenue Sandymount, Sandymount, South",921,53.339434,-6.246548
1314,Lemon & Duke,Duke Lane 2 Duke Lane Upper Corner of Lemon Street and Duke Lane,875,53.339434,-6.246548
1315,M O'Briens Full Bar And Lounge,8 Sussex Terrace,964,53.339434,-6.246548
1316,The 51 Bar,51 Haddington Rd,587,53.339434,-6.246548
1317,9 Below,9 St Stephen's Green,884,53.339434,-6.246548
1318,Marco Pierre White Steakhouse & Grill,51 Dawson Street,801,53.339434,-6.246548
1319,Dunne & Crescenzi,14-16 South Frederick St,729,53.339434,-6.246548
1320,Carluccio's,52 Dawson St,829,53.339434,-6.246548
1321,The Pig & Heifer,151 Pearse St,434,53.339434,-6.246548
1322,FIRE Steakhouse and Bar,Dawson Street The Mansion House,763,53.339434,-6.246548
1323,Il Caffe di Napoli,41 Westland Row,433,53.339434,-6.246548
1324,Charlotte Quay,"Charlotte Quay Dock, Millennium Tower, Dublin, Dublin 4",745,53.339434,-6.246548
1325,Nutbutter,,630,53.339434,-6.246548
1326,Angelina's,55 Percy Pl,551,53.339434,-6.246548
1327,Bruxelles,7-8 Harry St,976,53.339434,-6.246548
1328,Caffè Nero,51-52 S King St,983,53.339434,-6.246548
1329,Zozimus,"Centenary House, Anne's Lane",884,53.339434,-6.246548
1330,The Coburg Brasserie,Conrad Hotel,871,53.339434,-6.246548
1331,The Bailey,1-4 Duke St,900,53.339434,-6.246548
1332,Gourmet Burger Kitchen (GBK),5 South Anne St,903,53.339434,-6.246548
1333,McGrattans Cafe Bar,"76 Fitzwilliam Lane, Baggot St",326,53.339434,-6.246548
1334,Mackenzie's,Dublin,913,53.339434,-6.246548
1335,Slattery's,62 Grand Canal Street Upper,834,53.339434,-6.246548
1336,Sophie's Dublin,33 Harcourt St,464,53.332763,-6.257942
1337,Canal Bank Café,146 Upper Leeson St,456,53.332763,-6.257942
1338,Brother Hubbard South,46 Harrington St,500,53.332763,-6.257942
1339,The Barge,42 Charlemont St,300,53.332763,-6.257942
1340,Hang Dai Chinese,20 Camden Street Lower,542,53.332763,-6.257942
1341,Pickle,Camden St,491,53.332763,-6.257942
1342,Richmond,S Richmond St,485,53.332763,-6.257942
1343,Grove Road Cafe,1 Lower Rathmines Rd,540,53.332763,-6.257942
1344,M O'Briens Full Bar And Lounge,8 Sussex Terrace,453,53.332763,-6.257942
1345,Bunsen,36 Wexford St,716,53.332763,-6.257942
1346,Doolally,27th Richmond St,471,53.332763,-6.257942
1347,Las Tapas de Lola,12 Wexford St,681,53.332763,-6.257942
1348,The Little Kitchen,129 Upper Leeson St,501,53.332763,-6.257942
1349,Peruke & Periwig,31 Dawson St,814,53.332763,-6.257942
1350,Peploe's,16 St Stephen's Green,740,53.332763,-6.257942
1351,Matt The Thresher,"31-32, Lower Pembroke St",628,53.332763,-6.257942
1352,Chopped,148 Baggot Street Lower,658,53.332763,-6.257942
1353,The Bleeding Horse,24 Camden Street Upper,470,53.332763,-6.257942
1354,Alma.,12 South Circular Rd,746,53.332763,-6.257942
1355,Doheny & Nesbitt,5 Baggot Street Lower,677,53.332763,-6.257942
1356,The Orange Tree Bakery,"Rathmines, Dublin, Dublin 6",855,53.332763,-6.257942
1357,Coffee Angel,"16 South Anne Street, Dublin 2, D02 VF29",927,53.332763,-6.257942
1358,Dolce Sicily,20 Anne St S,910,53.332763,-6.257942
1359,Bunsen,3 South Anne St,945,53.332763,-6.257942
1360,The Coburg Brasserie,Conrad Hotel,241,53.332763,-6.257942
1361,FXB Steak & Seafood,1A Lwr Pembroke St,643,53.332763,-6.257942
1362,Aoki Sushi,"63 Richmond St S, Saint Kevin's, Dublin 2, Dublin, D2",469,53.332763,-6.257942
1363,Taphouse,60 Ranelagh,880,53.332763,-6.257942
1364,Kehoe's,9 South Anne St,936,53.332763,-6.257942
1365,Bang Restaurant,11 Merrion Row,665,53.332763,-6.257942
1366,Xian Street Food,28 Anne Street South,930,53.332763,-6.257942
1367,37 Dawson Street,37 Dawson St,867,53.332763,-6.257942
1368,9 Below,9 St Stephen's Green,798,53.332763,-6.257942
1369,B Bar,Sussex Rd,666,53.332763,-6.257942
1370,The Garden Room,"The Merrion Hotel, 21-24 Upper Merrion St",730,53.332763,-6.257942
1371,The Ivy Dublin,13-17 Dawson St,964,53.332763,-6.257942
1372,Lemon & Duke,Duke Lane 2 Duke Lane Upper Corner of Lemon Street and Duke Lane,988,53.332763,-6.257942
1373,Morton's,"Mortons Station Building, Park Pl, Hatch St",308,53.332763,-6.257942
1374,Marco Pierre White Steakhouse & Grill,51 Dawson Street,973,53.332763,-6.257942
1375,Caffè Nero,51-52 S King St,852,53.332763,-6.257942
1376,The Swan Bar,58 York St,904,53.332763,-6.257942
1377,Carluccio's,52 Dawson St,1008,53.332763,-6.257942
1378,Bruxelles,7-8 Harry St,969,53.332763,-6.257942
1379,Bar Rua,32 Clarendon St,959,53.332763,-6.257942
1380,Caffè Nero,14-15 Camden St,585,53.332763,-6.257942
1381,Zozimus,"Centenary House, Anne's Lane",884,53.332763,-6.257942
1382,Mister S,32 Camden Street Lower,512,53.332763,-6.257942
1383,Gourmet Burger Kitchen (GBK),5 South Anne St,952,53.332763,-6.257942
1384,The Landmark,Dublin,748,53.332763,-6.257942
1385,Angelina's,55 Percy Pl,925,53.332763,-6.257942
1386,Nancy Hands Bar & Restaurant,30-32 Parkgate St,118,53.347802,-6.292432
1387,PHX Bistro,12 Ellis Quay,730,53.347802,-6.292432
1388,Fish Shop - Benburb Street,76 Benburb St,692,53.347802,-6.292432
1389,Groundstate Coffee,"48- 50 James’s Street, Dublin, D08 YK6N",570,53.347802,-6.292432
1390,Container Coffee,161 Thomas St,724,53.347802,-6.292432
1391,Arthur's Pub,28 Thomas St,881,53.347802,-6.292432
1392,L. Mulligan Grocer,18 Stoneybatter,762,53.347802,-6.292432
1393,Slice,"56 Manor Place, Stoneybatter, North",712,53.347802,-6.292432
1394,Phoenix Park Tea Rooms,"Beside Dublin Zoo Chesterfield Avenue, City Centre North, City Centre",944,53.347802,-6.292432
1395,Frank Ryan & Son,5 Queen St,825,53.347802,-6.292432
1396,Proper Order Coffee Co.,"New Church St, Smithfield",848,53.347802,-6.292432
1397,Third Space Smithfield,"Unit 14, Smithfield Market",929,53.347802,-6.292432
1398,Itsa,"Royal Hospital, Kilmainham",719,53.347802,-6.292432
1399,Grano,"Unit 5, Norseman Court, Manor Street, Stoneybatter, Dublin, Dublin7",768,53.347802,-6.292432
1400,Manning's Bakery,40 Thomas St,994,53.347802,-6.292432
1401,Sparks Bistro,"Unit 3, Block C, Smithfield Village, Dublin 7",986,53.347802,-6.292432
1402,Brewer's Dining Hall,St James's Gate,764,53.347802,-6.292432
1403,Arthur's Bar,St James's Gate,768,53.347802,-6.292432
1404,The Galway Hooker,Heuston Station,118,53.347802,-6.292432
1405,The Natural Bakery,29 Parkgate St,111,53.347802,-6.292432
1406,Subway,35 Parkgate St,129,53.347802,-6.292432
1407,Romayo's,40 Parkgate St,162,53.347802,-6.292432
1408,Chopped,,916,53.347802,-6.292432
1409,Gianni's,40 Parkgate St,209,53.347802,-6.292432
1410,Ri Ri Chinese Take Away,34 Parkgate St,221,53.347802,-6.292432
1411,Subway,"Unit 9, Heuston South Quarter",422,53.347802,-6.292432
1412,Cafe Togo,Unit 5 Heuston Station,140,53.347802,-6.292432
1413,Tops Pizza,,480,53.347802,-6.292432
1414,Fountian Fish N Chips,125 James's St,482,53.347802,-6.292432
1415,Coffee District,,552,53.347802,-6.292432
1416,"Malt House, The",27 James St,553,53.347802,-6.292432
1417,Papa Mio & Tonis Takeaway,93-95 Emmet Rd,603,53.347802,-6.292432
1418,Sorrento,Dublin,626,53.347802,-6.292432
1419,La Cala,12 Ellis Quay,698,53.347802,-6.292432
1420,New Sunrise Takeaway,88 Manor St,733,53.347802,-6.292432
1421,Korean Table,50A Manor St,733,53.347802,-6.292432
1422,Kerala Kitchen,73 Manor St,740,53.347802,-6.292432
1423,Olivo's Fish & Chips,30 Stoneybatter,740,53.347802,-6.292432
1424,The Ramen Kitchen,"56 Manor Street, Stoneybatter, Dublin D07 EY65 Ireland",750,53.347802,-6.292432
1425,Java Bay,"56 Manor St, Stoneybatter, Dublin 7",750,53.347802,-6.292432
1426,Feedme,"Dublin, Dublin City",756,53.347802,-6.292432
1427,Arrol Suite,,756,53.347802,-6.292432
1428,Kuraudo Sushi & Gyoza,3 Stoneybatter,764,53.347802,-6.292432
1429,Vandal Cafe & Restaurant,151 Thomas Street The Masonry,769,53.347802,-6.292432
1430,Basilico,"Prussia St, Stoneybatter",777,53.347802,-6.292432
1431,Freshly Chopped,8-9 Westmoreland St,777,53.347802,-6.292432
1432,Ramen Co,56 Manor St,786,53.347802,-6.292432
1433,Gaucho’s Dog,,797,53.347802,-6.292432
1434,BQR Marketfood,3 Prussia St,800,53.347802,-6.292432
1435,WokeCup Cafe,"WokeCup Café, 8 Queen Street, Dublin, D07 Y683",830,53.347802,-6.292432
1436,Coffee Angel,"16 South Anne Street, Dublin 2, D02 VF29",309,53.34218,-6.254485
1437,Peruke & Periwig,31 Dawson St,355,53.34218,-6.254485
1438,Bunsen,3 South Anne St,384,53.34218,-6.254485
1439,Kehoe's,9 South Anne St,348,53.34218,-6.254485
1440,Murphys Ice Cream,27 Wicklow St,473,53.34218,-6.254485
1441,Peploe's,16 St Stephen's Green,394,53.34218,-6.254485
1442,Avoca Café,11-13 Suffolk St,389,53.34218,-6.254485
1443,Bread 41,"41 Pearse Street, Dublin, Dublin 2",348,53.34218,-6.254485
1444,37 Dawson Street,37 Dawson St,328,53.34218,-6.254485
1445,Shoe Lane Coffee,7 Tara St,553,53.34218,-6.254485
1446,Kaph,31 Drury St,576,53.34218,-6.254485
1447,Cornucopia,19/20 Wicklow St,476,53.34218,-6.254485
1448,Cassidy's Bar,27 Westmoreland St,552,53.34218,-6.254485
1449,The Stag's Head,1 Dame Ct,628,53.34218,-6.254485
1450,Vintage Cocktail Club,15 Crown Alley,644,53.34218,-6.254485
1451,The Bank on College Green,20-22 College Green,520,53.34218,-6.254485
1452,O'Neill's Pub & Kitchen,2 Suffolk St,459,53.34218,-6.254485
1453,Pichet,14-15 Trinity St,544,53.34218,-6.254485
1454,Doheny & Nesbitt,5 Baggot Street Lower,469,53.34218,-6.254485
1455,The Old Storehouse,"3 Crown Alley, Temple Bar",639,53.34218,-6.254485
1456,Grogan's Castle Lounge,15 South William St,533,53.34218,-6.254485
1457,Bang Restaurant,11 Merrion Row,415,53.34218,-6.254485
1458,Honey Truffle,45 Pearse St,429,53.34218,-6.254485
1459,Kennedy's,30-32 Westland Row,255,53.34218,-6.254485
1460,Pho Ta,"Cope St, Temple Bar",619,53.34218,-6.254485
1461,The Temple Bar,47-48 Temple Bar,740,53.34218,-6.254485
1462,Vice Coffee Inc,"54, Middle Abbey St",822,53.34218,-6.254485
1463,The Winding Stair,40 Lower Ormond Quay,788,53.34218,-6.254485
1464,Matt The Thresher,"31-32, Lower Pembroke St",597,53.34218,-6.254485
1465,FXB Steak & Seafood,1A Lwr Pembroke St,566,53.34218,-6.254485
1466,Third Floor Espresso (3FE),32/34 Lower Grand Canal St,859,53.34218,-6.254485
1467,The Porterhouse,16-18 Parliament St,925,53.34218,-6.254485
1468,Bunsen,36 Wexford St,921,53.34218,-6.254485
1469,The Flowing Tide,9 Lower Abbey St,767,53.34218,-6.254485
1470,The George,89 S Great Georges St,695,53.34218,-6.254485
1471,Bruxelles,7-8 Harry St,438,53.34218,-6.254485
1472,The Brew Dock,1 Amiens St,905,53.34218,-6.254485
1473,Sophie's Dublin,33 Harcourt St,986,53.34218,-6.254485
1474,Nando's,12 Saint Andrew's St,518,53.34218,-6.254485
1475,Costa Coffee,3 College Green,515,53.34218,-6.254485
1476,The Wiley Fox,28 Eden Quay,692,53.34218,-6.254485
1477,Yamamori Izakaya,12-13 South Great George's St,672,53.34218,-6.254485
1478,Caffè Nero,51-52 S King St,505,53.34218,-6.254485
1479,The Woollen Mills,41/42 Lower Ormond Quay,775,53.34218,-6.254485
1480,The Hairy Lemon,Stephen St,636,53.34218,-6.254485
1481,The Quays Irish Restaurant,10-12 Temple Bar Square,684,53.34218,-6.254485
1482,Fitzgerald's,22 Aston Quay,607,53.34218,-6.254485
1483,Urban Brewing,"Vault C, The chq Building, Custom House Quay, IFSC, Dublin, Dublin 1",875,53.34218,-6.254485
1484,Reyna,29-30 Dame St,611,53.34218,-6.254485
1485,Bóbó's,50-51 Dame St,661,53.34218,-6.254485
1486,BoCo,"57 Bolton Street, Dublin, D01 CK40",754,53.355954,-6.278378
1487,Slice,"56 Manor Place, Stoneybatter, North",587,53.355954,-6.278378
1488,Clarkes Bakery,54 Cabra Rd,651,53.355954,-6.278378
1489,La Pausa Caffe,1b-2 Blessington St,855,53.355954,-6.278378
1490,Chapter One Restaurant,18/19 Parnell Square,979,53.355954,-6.278378
1491,The Black Sheep,61 Capel St,929,53.355954,-6.278378
1492,Fish Shop - Benburb Street,76 Benburb St,998,53.355954,-6.278378
1493,The Bald Eagle,http://thebaldeagle.ie,993,53.355954,-6.278378
1494,Blas Cafe,26 Kings Inn St,885,53.355954,-6.278378
1495,Cafe Oasis,54 King Street North,701,53.355954,-6.278378
1496,Arisu,119 Capel St,1000,53.355954,-6.278378
1497,Lovinspoon,13 North Fredrick St,911,53.355954,-6.278378
1498,Mr Fox Restaurant,"38 Parnell Square, Dublin, 1",958,53.355954,-6.278378
1499,Frank Ryan & Son,5 Queen St,1003,53.355954,-6.278378
1500,Third Space Smithfield,"Unit 14, Smithfield Market",911,53.355954,-6.278378
1501,Proper Order Coffee Co.,"New Church St, Smithfield",937,53.355954,-6.278378
1502,Bang Bang,59a Leinster Street North,962,53.355954,-6.278378
1503,Kopitiam,53 Capel St,985,53.355954,-6.278378
1504,Chopped,,863,53.355954,-6.278378
1505,McDonald's,144/145 Phibsborough Rd,777,53.355954,-6.278378
1506,Eddie Rocket's,"phibsborough shopping centre, Phibsborough, dublin 7",797,53.355954,-6.278378
1507,Ramen Co,56 Manor St,527,53.355954,-6.278378
1508,Tani Japanese Takeaway,47A Phibsborough Rd,538,53.355954,-6.278378
1509,Kerala Kitchen,73 Manor St,559,53.355954,-6.278378
1510,Basilico,"Prussia St, Stoneybatter",560,53.355954,-6.278378
1511,Feedme,"Dublin, Dublin City",573,53.355954,-6.278378
1512,Korean Table,50A Manor St,586,53.355954,-6.278378
1513,New Sunrise Takeaway,88 Manor St,588,53.355954,-6.278378
1514,Coffee Addiction,"340 North Circular Rd, Phibsborough",598,53.355954,-6.278378
1515,Decency,40 mountjoy st,616,53.355954,-6.278378
1516,The Mad Hatter Cafe,"64 Prussia Street, Dublin 7",627,53.355954,-6.278378
1517,The Fish Bar,85 New Cabra Rd,652,53.355954,-6.278378
1518,Kuraudo Sushi & Gyoza,3 Stoneybatter,682,53.355954,-6.278378
1519,John's Takeaway,"Dublin, Dublin City",702,53.355954,-6.278378
1520,Kung Fu Buffet,"Unit 2, Phibsboro Shopping Centre, Phibsborough Road, Dublin, Dublin 7",711,53.355954,-6.278378
